Timestamp,TMUSite5509-2 - Speed Value,TMUSite5509-2 - Total Carriageway Flow
2018-01-31 13:44:00,110.58,340
2018-01-31 13:59:00,111.22,355
2018-01-31 14:14:00,111.96,318
2018-01-31 14:29:00,111.17,361
2018-01-31 14:44:00,110.3,354
2018-01-31 14:59:00,112.33,318
2018-01-31 15:14:00,112.24,398
2018-01-31 15:29:00,112.68,372
2018-01-31 15:44:00,111.21,397
2018-01-31 15:59:00,114.15,361
2018-01-31 16:14:00,111.82,386
2018-01-31 16:29:00,114.98,414
2018-01-31 16:44:00,114.6,376
2018-01-31 16:59:00,112.32,361
2018-01-31 17:14:00,112.65,392
2018-01-31 17:29:00,109.9,397
2018-01-31 17:44:00,109.49,398
2018-01-31 17:59:00,113.51,366
2018-01-31 18:14:00,112.48,351
2018-01-31 18:29:00,113.03,350
2018-01-31 18:44:00,114.17,306
2018-01-31 18:59:00,114.48,274
2018-01-31 19:14:00,114.31,240
2018-01-31 19:29:00,112.97,205
2018-01-31 19:44:00,114.8,168
2018-01-31 19:59:00,114.64,157
2018-01-31 20:14:00,112.57,156
2018-01-31 20:29:00,116.09,143
2018-01-31 20:44:00,116.44,119
2018-01-31 20:59:00,115.65,112
2018-01-31 21:14:00,113.91,122
2018-01-31 21:29:00,112.86,117
2018-01-31 21:44:00,114.32,98
2018-01-31 21:59:00,112.11,104
2018-01-31 22:14:00,118.71,106
2018-01-31 22:29:00,113.31,130
2018-01-31 22:44:00,116.11,105
2018-01-31 22:59:00,117.76,83
2018-01-31 23:14:00,117.37,66
2018-01-31 23:29:00,116.05,33
2018-01-31 23:44:00,112.36,35
2018-01-31 23:59:00,111.85,29
